solver_type,solution_found,time_elapsed,max_memory_mb,avg_memory_mb,states_processed,moves,seed
gready-single-core,1,0.128805407,224.19140625,224.19140625,164,93,f841845959354758
gready-single-core,1,0.103111957,224.19140625,224.19140625,97,77,c813b9ce7b830692
gready-single-core,1,0.114386316,223.56640625,223.56640625,109,86,7b736c8a4daa6488
gready-single-core,0,247.050364985,1841.31640625,1055.7133450255103,300000,0,3e012cbe5d3bcfab
gready-single-core,1,0.115619913,197.44140625,197.44140625,124,79,0e207c48c236a22c
gready-single-core,1,25.372463469,610.02734375,340.0790070564516,30090,125,9dff4f1a896a2d42
gready-single-core,1,0.168906394,252.09375,252.09375,165,99,22562cd76b3cbef4
gready-single-core,1,0.503930131,252.00390625,252.00390625,783,98,d6380e3f01a2c033
gready-single-core,1,0.183297071,252.4140625,252.4140625,151,91,c05d57f72f9fd98f
gready-single-core,1,5.823056095,290.8203125,267.67745535714283,9632,91,d8fc7b81349edc92
gready-single-core,1,0.198801381,252.15625,252.15625,172,95,ada426d698be689b
gready-single-core,0,190.787721964,970.39453125,524.833023313492,300000,0,05b5b8ecccd0923c
gready-single-core,1,1.633826785,256.73828125,254.55078125,2308,122,4bc747740296e617
gready-single-core,0,97.420257674,866.70703125,535.6232683634021,300000,0,0ea4b2a297316d4d
gready-single-core,1,34.717701893,625.01953125,330.9701791158537,59702,126,b4632822991d5311
gready-single-core,1,0.123639226,153.35546875,153.35546875,120,92,c4ed8307d25a6f12
gready-single-core,1,0.199174087,154.5390625,154.5390625,199,102,1bc591acb67078b7
gready-single-core,0,189.127660985,1530.7734375,891.9556183510638,300000,0,5d102c9c9985d951
gready-single-core,0,513.437747502,5816.8125,2963.333025147929,300000,0,c9e38a4e97eea7ea
gready-single-core,1,2.089291567,241.40234375,233.40234375,2441,112,7d33d8331a2e89b9
gready-single-core,1,0.088898332,226.546875,226.546875,126,80,488c331f031e1ac6
gready-single-core,0,237.416557222,1777.26953125,1015.0221908244681,300000,0,93f0ea7857de8d40
gready-single-core,1,12.593090601,433.88671875,300.410400390625,13845,144,47f66ad7821b269b
gready-single-core,0,147.153912534,926.0625,609.2208904109589,300000,0,5a6b3e50cf06bce1
gready-single-core,1,0.249267584,250.63671875,250.63671875,156,91,492bf59e92f0201c
gready-single-core,1,0.137309161,251.97265625,251.97265625,102,90,0fdf76cc46823050
gready-single-core,1,0.293795574,251.88671875,251.88671875,321,82,aa6bc5fe02686b36
gready-single-core,1,24.473510432,473.09375,317.9091796875,38109,151,6f7848188c598e7b
gready-single-core,1,0.12300308,256.51953125,256.51953125,145,88,9d4b3dfa8e84c8bf
gready-single-core,1,10.69286722,453.92578125,323.06640625,14622,106,3f905c52516e2678
gready-single-core,1,20.421426874,485.42578125,327.5426432291667,35999,110,9d8fc22335633892
gready-single-core,0,238.575950659,1650.265625,949.2084216101695,300000,0,8ac4fd5792879915
gready-single-core,0,214.520077586,1492.54296875,943.8047058392019,300000,0,c60288db0b65680a
gready-single-core,1,0.204088231,235.34375,235.34375,174,89,ae9ebf1f1d8a382e
gready-single-core,1,5.375578956,262.265625,230.515625,5134,129,e65b1b837127dde9
gready-single-core,1,1.526423801,216.765625,213.640625,1315,116,bb05bcac7dbff31d
gready-single-core,0,294.665142002,2164.14453125,1118.7957339991408,300000,0,e5825941c1cd0c36
gready-single-core,1,5.640321412,256.3359375,227.99665178571428,9526,117,3657138d6dce2f60
gready-single-core,1,0.719238931,210.9609375,210.9609375,1193,123,dab768216c2bbd60
gready-single-core,1,1.828936704,117.015625,96.015625,2382,92,80d56905e7984aca
gready-single-core,1,0.770565996,219.49609375,214.99609375,592,118,0dadd5a1c655631c
gready-single-core,0,305.737674119,2530.6015625,1329.6650938531352,300000,0,043e9957faca587c
gready-single-core,1,1.433901315,159.90625,157.21875,1621,134,7b8d4ce7a3bb862a
gready-single-core,1,0.192090376,155.10546875,155.10546875,171,100,e1316e3a872f085f
gready-single-core,1,4.505752454,207.80078125,174.52994791666666,10875,105,2da9843c887c7edd
gready-single-core,0,312.652652003,2560.53125,1417.5065736245954,300000,0,9c15fc4e4248724e
gready-single-core,1,247.211653275,3995.8359375,1214.3215154628028,275545,149,669a0fc2c272e9a5
gready-single-core,1,1.169337561,173.75,171.0625,898,118,d415b059e0200c65
gready-single-core,1,0.100122243,168.64453125,168.64453125,100,80,25088b943ca75f76
gready-single-core,1,3.510649942,214.1875,184.2125,5634,131,cd190997b0b8afa7
gready-single-core,1,0.184760215,168.41796875,168.41796875,128,92,65eedf76d8d414c5
gready-single-core,1,0.069053728,167.9375,167.9375,72,71,bd681f527a3576c0
gready-single-core,1,2.156490939,186.0625,176.27083333333334,1372,116,db9d17cb99c9f986
gready-single-core,0,187.22798359,1737.0,981.4310810810811,300000,0,a53974e4ca0867a2
gready-single-core,0,162.636005103,1437.875,827.0722049689441,300000,0,0d7cd0ef112dc22c
gready-single-core,0,192.352283006,1108.171875,650.9830592105263,300000,0,69c0c2f9f961955d
gready-single-core,1,0.460466069,154.0390625,154.0390625,526,120,b66e558e0bbc6f9b
gready-single-core,1,0.076703449,155.90625,155.90625,85,74,bc6383c91a0521e3
gready-single-core,0,172.120144167,1305.11328125,754.0094800804094,300000,0,6fd03d40409681c3
gready-single-core,0,195.387327998,1335.52734375,753.5634262242268,300000,0,edba5417583d69b0
gready-single-core,0,265.844044193,2128.4765625,1172.8201936787073,300000,0,3df92ed6125a0d6b
gready-single-core,1,0.441065607,235.34375,235.34375,731,107,744fd33923f2fbb0
gready-single-core,1,0.272778031,235.31640625,235.31640625,439,96,fa285bf18eb8a5ab
gready-single-core,1,7.486362877,236.4375,193.61805555555554,13258,125,c8e850c10edbfa4e
gready-single-core,0,283.855288536,1719.73046875,982.382159141459,300000,0,23565d8b9b1db52c
gready-single-core,1,2.920087547,126.08984375,103.30859375,5075,113,754a3c9ae10eb720
gready-single-core,1,0.097717842,96.7421875,96.7421875,113,90,de61992d64f6e1aa
gready-single-core,1,45.804584118,732.41796875,321.0532871462264,54302,102,fe994b7cf470675f
gready-single-core,1,0.741723884,149.9296875,144.8671875,831,98,5bed1ac8baa7f8be
gready-single-core,1,0.105376771,142.60546875,142.60546875,142,104,c777c3e165c89bcd
gready-single-core,1,33.642672561,684.54296875,345.4015625,44662,151,e23879aa8fd2e032
gready-single-core,1,0.170605404,141.87890625,141.87890625,269,102,0bcd3731a7044796
gready-single-core,1,0.93136363,149.0859375,146.4609375,1088,101,317a91cec8cc2489
gready-single-core,1,34.05094509,549.9296875,213.5573601973684,50198,134,d19c79a431e5744a
gready-single-core,1,0.166084085,103.32421875,103.32421875,169,95,25916a673bb07d8b
gready-single-core,1,0.163994812,102.67578125,102.67578125,273,92,6a674a4c109f1e07
gready-single-core,1,0.077859391,104.015625,104.015625,106,84,3b58b0096b4c6495
gready-single-core,1,27.061303757,409.58984375,226.9890372983871,51994,106,7846d3ce6727bc49
gready-single-core,1,0.385069847,104.44140625,104.44140625,303,124,0e66014642470c22
gready-single-core,1,0.254967952,104.09375,104.09375,332,88,4b681036c17dc330
gready-single-core,1,2.376234856,163.51171875,157.51171875,2573,126,f01de233becfc089
gready-single-core,1,36.977293439,654.421875,363.2970566860465,43802,99,9eda5b86c79cda58
gready-single-core,0,137.031527195,1049.52734375,594.3545496323529,300000,0,dbb623f667428c0c
gready-single-core,1,6.063094725,337.90234375,260.43359375,6257,120,05cc5beeb57c1aa8
gready-single-core,0,259.820839643,2145.265625,1167.8541464007783,300000,0,13237e07e950e96d
gready-single-core,0,197.138430541,1814.0390625,1011.0332932692307,300000,0,92b69ee6c2b984c4
gready-single-core,1,1.730245853,189.81640625,176.94140625,1612,109,82e0792e439929dd
gready-single-core,1,0.184940961,168.85546875,168.85546875,169,94,5e9971826998b2cd
gready-single-core,1,0.061732861,167.9375,167.9375,79,71,0fb4dcb12da4a609
gready-single-core,1,0.156135107,167.9375,167.9375,144,81,a30fb849193ed299
gready-single-core,1,0.129310069,167.4375,167.4375,123,84,e95224162890840c
gready-single-core,0,356.345648035,3105.1953125,1687.5500377308238,300000,0,db027c44de13441b
gready-single-core,1,0.259479727,261.2734375,261.2734375,152,99,de7e40ee5e23c673
gready-single-core,0,152.951753266,1140.2421875,701.3877467105264,300000,0,8a32552a89408e83
gready-single-core,1,0.214733314,238.5078125,238.5078125,196,92,8d4d9129a03cf4fd
gready-single-core,1,0.803055731,239.01953125,239.01953125,895,124,3e1f1ec1800d3af1
gready-single-core,0,165.189361211,1185.54296875,668.5056211890244,300000,0,ec21209cf21e92f9
gready-single-core,0,252.541472651,1950.8984375,974.4259375,300000,0,24a75c2ed31e989f
gready-single-core,0,134.49900905,895.5625,552.483552631579,300000,0,a7ea479ee97aa34a
gready-single-core,1,0.543298405,167.6875,167.6875,549,113,46a6b53231f77c43
gready-single-core,1,11.786234185,336.56640625,143.77864583333334,12553,123,b616f92ccc1f6ff2
gready-single-core,0,147.603045829,1060.6796875,618.6411601027397,300000,0,d84f68e5da2aae47
gready-single-core,1,1.486912856,156.5859375,154.5859375,1981,140,974f95986bcb328a
gready-single-core,1,1.027259337,160.28515625,156.59765625,1883,100,6b17a8b0dbbae333
gready-single-core,0,269.069768072,2079.515625,1182.7801381086142,300000,0,004a0a5b541b8725
gready-single-core,1,203.085072623,4106.8671875,1353.4346375253037,216407,145,9486c1a7d1527d08
gready-single-core,0,112.810422209,1034.15234375,601.0431095157658,300000,0,c260254a0ba81042
gready-single-core,1,0.678044781,168.68359375,168.68359375,853,108,cf958e7a5f7dfbc3
gready-single-core,1,0.216788366,169.6015625,169.6015625,326,101,4d77bd3f200474fa
gready-single-core,0,241.158120624,1989.1328125,1139.2031906512605,300000,0,c846710bb8dde573
gready-single-core,1,0.310512994,261.8984375,261.8984375,304,112,2a3fe58e037226c1
gready-single-core,0,212.788057343,1301.3203125,763.5021845379147,300000,0,807d87d2be0432c5
gready-single-core,1,0.687316514,262.83203125,262.83203125,1416,116,b67a8d2a0ee9095b
gready-single-core,1,0.470145245,262.19921875,262.19921875,344,135,2c1ead974b7015d9
gready-single-core,1,0.109061053,262.55078125,262.55078125,94,81,11844665dc15fc91
gready-single-core,1,0.172864404,261.8984375,261.8984375,139,90,caa213de3f76527c
gready-single-core,1,22.397239477,685.34375,372.53515625,23683,123,fc2bf494a59cd261
gready-single-core,1,0.533893312,243.9140625,243.9140625,999,109,b194cb267df322d4
gready-single-core,0,253.9516577,1816.55859375,995.2239323954183,300000,0,549fa32dea5694ed
gready-single-core,1,0.239815944,131.1953125,131.1953125,266,105,20980d045bf6d2e3
gready-single-core,1,0.222982188,132.25,132.25,148,101,d5c888868132be37
gready-single-core,1,1.014351305,141.59765625,134.66015625,817,96,bb50561b6ee1f63c
gready-single-core,0,156.955198748,1619.9140625,940.1079727564103,300000,0,8c962a78e82f7acf
gready-single-core,0,183.423234718,1413.640625,822.1893887362637,300000,0,0855b63e49bdf098
gready-single-core,1,0.080869159,261.8984375,261.8984375,90,79,a4f8993409db7e5f
gready-single-core,1,0.114942909,209.390625,209.390625,164,88,a6f2e5cf5f458e2b
gready-single-core,1,0.117070665,261.8984375,261.8984375,161,90,66ec4f79be42adce
gready-single-core,1,1.692719438,231.14453125,219.35286458333334,1848,100,8ed360a44d9f4ae5
gready-single-core,1,0.124487002,210.23046875,210.23046875,101,82,1a0fe043aadb6b90
gready-single-core,1,0.649647102,209.890625,209.890625,1081,117,767927d25c1cd009
gready-single-core,1,0.175260465,210.59375,210.59375,141,76,94ad4db05a4a5954
gready-single-core,1,0.06257608,210.02734375,210.02734375,87,71,fd63e82a168cc1da
gready-single-core,1,0.36461621,209.0078125,209.0078125,510,102,ea3b84ef384a277d
gready-single-core,1,0.088555608,212.09375,212.09375,97,80,33d7dbc1db7c2c82
gready-single-core,1,0.310425211,211.0078125,211.0078125,352,81,58d34a53dbd68943
gready-single-core,1,0.15463619,209.765625,209.765625,136,91,5630a0f0d9888079
gready-single-core,1,0.060374374,210.015625,210.015625,101,84,f1a519645ec8a82e
gready-single-core,1,0.306744547,210.015625,210.015625,333,113,e5c1843c417b0c82
gready-single-core,1,20.804496577,471.59765625,296.6096875,33692,112,48fe43633ecc1c6c
gready-single-core,0,231.588519801,1542.97265625,883.1664335425764,300000,0,8aedd10d78576c0d
gready-single-core,0,220.629369332,1838.75,1055.8990825688074,300000,0,1c13b3df3784bb2f
gready-single-core,1,0.412072058,243.23828125,243.23828125,359,104,5b70627c55a46e7f
gready-single-core,0,317.203547359,2141.5,1226.3272292993631,300000,0,af9a127ad2c181a9
gready-single-core,1,0.173191678,152.5546875,152.5546875,183,104,aa9a244ea8556c4a
gready-single-core,1,0.865755257,153.47265625,76.736328125,1176,98,8ca64f3dd4b5dde7
gready-single-core,1,0.53806401,152.69921875,152.69921875,855,105,15974046cff32968
gready-single-core,1,0.102097635,153.5625,153.5625,106,81,ff66705074240b8a
gready-single-core,1,0.112517014,152.6796875,152.6796875,124,81,1c1e23d67c374a64
gready-single-core,1,0.088348727,152.6796875,152.6796875,96,83,2f2d461bd0fcce20
gready-single-core,0,295.639257602,2387.234375,1307.7237094709897,300000,0,e2534dc1e1515b6c
gready-single-core,1,0.170390686,225.671875,225.671875,151,85,845392d67d95df7f
gready-single-core,1,0.289650464,225.42578125,225.42578125,453,96,42ea672219a6e664
gready-single-core,1,0.131716603,226.203125,226.203125,129,86,fc1d21e0402ca086
gready-single-core,1,0.200077614,225.39453125,225.39453125,212,107,3b70cdf7240af63e
gready-single-core,1,0.185737701,225.7890625,225.7890625,163,90,b161587c7994e012
gready-single-core,1,0.269310646,226.5390625,226.5390625,319,105,449511c56be85fa1
gready-single-core,1,82.000110618,2136.25390625,746.4786658653846,89486,121,9c0db9503e61f1b5
gready-single-core,1,0.374283085,136.73828125,136.73828125,509,110,4c6f05410f6a52cc
gready-single-core,1,0.173797914,137.09375,137.09375,110,87,6d2527f2b781b1d4
gready-single-core,1,1.531747085,233.984375,229.984375,2233,105,1e47b170003a19c4
gready-single-core,1,0.927184698,153.90625,145.15625,816,122,39617ed6109cdfa7
gready-single-core,1,13.566138071,284.25390625,185.509033203125,16747,93,86eb662e4323c56e
gready-single-core,0,209.648143542,1198.3984375,773.2644230769231,300000,0,fb2c4741ea049de4
gready-single-core,1,4.854506846,302.8046875,280.7421875,5440,194,4c007b74ef156bff
gready-single-core,1,0.97510884,265.87109375,264.12109375,1899,82,8e7173b54f3d4628
gready-single-core,1,6.132200842,329.6640625,285.91015625,6180,92,30d7fb32ffd77b54
gready-single-core,0,147.803896282,792.5546875,482.15913955479454,300000,0,7a0682763c4ab1e2
gready-single-core,0,233.427247681,1489.484375,899.980045995671,300000,0,4e1ef2fafb8daead
gready-single-core,1,1.083155513,240.31640625,238.75390625,1510,92,419ccb01d96e6373
gready-single-core,1,0.091273522,236.69140625,236.69140625,76,69,dd9c1550c73031ef
gready-single-core,0,218.656704727,1572.3125,876.7923387096774,300000,0,9a6123137cff5d04
gready-single-core,1,0.515401012,168.6875,168.6875,409,98,3de22875d4c706b5
gready-single-core,1,1.213005389,173.7109375,171.8359375,1301,108,a50a45cd203a33d9
gready-single-core,0,177.300955601,1178.89453125,710.5955255681819,300000,0,05d6221ae473dfec
gready-single-core,1,1.300766478,231.421875,228.359375,1251,109,f07ce209d74da3d2
gready-single-core,1,14.660312298,415.26953125,275.9790900735294,22230,109,51cf7b07a9442237
gready-single-core,0,204.216717418,1421.890625,833.9996151477833,300000,0,078f12d9d9a7756e
gready-single-core,1,0.135133151,160.546875,160.546875,163,93,c01a09eab942ee5b
gready-single-core,0,158.638979099,966.8046875,526.0124900477707,300000,0,1dcf1ad7d4216c3b
gready-single-core,1,0.160804403,152.6796875,152.6796875,165,102,8660e892c189beab
gready-single-core,1,0.696705318,154.27734375,154.27734375,976,128,5736cbfc6581c5d1
gready-single-core,1,2.229911068,163.73828125,158.11328125,2780,114,8fd6beb8234f0bfc
gready-single-core,1,0.736382902,153.66015625,153.66015625,808,98,d0c7552557d0df74
gready-single-core,1,0.172767835,153.171875,153.171875,137,97,7a3f41e3491a2aac
gready-single-core,1,1.303357884,160.11328125,156.55078125,3763,93,01de7a5e83f3b8f7
gready-single-core,1,0.221054074,153.0625,153.0625,296,96,f381b50ca99d7206
gready-single-core,1,0.133112271,153.046875,153.046875,152,87,894df0c954f595ba
gready-single-core,1,0.093564586,152.6796875,152.6796875,99,92,4f38e63dc351598b
gready-single-core,1,0.104069162,152.6796875,152.6796875,127,93,ffcf4a5cd5d9135d
gready-single-core,1,0.179100075,153.30859375,153.30859375,155,100,5c1e60c97e4ddd8a
gready-single-core,1,0.707623367,152.6796875,152.6796875,785,98,bc4724d67fdb3ece
gready-single-core,1,0.139385416,152.74609375,152.74609375,154,95,04dbcc6599a3a10e
gready-single-core,1,1.719109894,173.8046875,162.26302083333334,1176,112,c98e5306cbbf6cd0
gready-single-core,1,251.833639622,4249.0625,1430.2359244791667,254831,104,8df5ed2e5e338fda
gready-single-core,1,0.162558312,240.41796875,240.41796875,109,89,b672d68667838d86
gready-single-core,0,181.924279632,1778.5703125,982.3378798342542,300000,0,1d12a92b5619904c
gready-single-core,1,0.09330859,235.6953125,235.6953125,84,76,4b2cfe71dc92f24a
gready-single-core,1,0.571778351,236.0703125,236.0703125,513,126,80907a5888e692a7
gready-single-core,1,0.158654954,236.3671875,236.3671875,98,77,3c29fd8ebcd0459d
gready-single-core,1,0.420882734,236.1953125,236.1953125,356,100,c7f522b4c2b3bcca
gready-single-core,1,0.206433365,236.8515625,236.8515625,358,99,6bff41f8e015cf46
gready-single-core,0,239.747154724,1687.6640625,999.7052017405064,300000,0,790132682784bf75
gready-single-core,1,5.503867476,310.3671875,267.7060546875,4194,83,25f3c5d9fb047b7f
gready-single-core,1,0.418309451,236.12890625,236.12890625,613,115,b8b5db8a2c333a91
gready-single-core,1,0.378976268,236.57421875,236.57421875,580,85,e20be59b33cdf3cc
gready-single-core,1,0.083969033,236.828125,236.828125,86,75,b4db01c4b976398d
gready-single-core,1,0.155883376,236.1953125,236.1953125,125,92,1c1386a986693a58
gready-single-core,1,5.487773564,311.3984375,279.3091517857143,10023,126,3b3fb984cd8f657a
gready-single-core,1,0.192113654,236.60546875,236.60546875,113,98,336d274f72caf2df
gready-single-core,1,0.103034026,262.5078125,262.5078125,98,90,b95c8bd774709c45
gready-single-core,1,0.092747784,236.6953125,236.6953125,116,79,ea7f00485724eb8c
gready-single-core,0,218.031692973,1902.88671875,1044.8595196759259,300000,0,3dedb2094180826e
gready-single-core,1,25.253571268,681.265625,357.0961745689655,38132,100,48f2f84488bc4343
gready-single-core,1,0.122570038,266.98046875,266.98046875,120,94,c24bc92087a34afd
gready-single-core,0,192.706019381,1176.05078125,731.6090273232984,300000,0,534bd2f26eb60c8e
gready-single-core,1,7.558416046,239.8125,194.32638888888889,10105,118,1c143106c96ba3a5
gready-single-core,1,0.123188075,189.43359375,189.43359375,94,84,d8075fd764e42194
gready-single-core,1,3.356912306,315.79296875,285.16796875,3762,119,58df18c57fdaaed4
gready-single-core,1,0.179652518,266.78515625,266.78515625,115,85,5bde58a9f02554d9
gready-single-core,1,0.107728037,266.16796875,266.16796875,128,79,c6fb523585e3b13b
gready-single-core,1,0.281017538,266.41796875,266.41796875,167,88,383b7e7f0e641afd
gready-single-core,1,1.782570203,202.24609375,193.49609375,2363,81,2e91b5e81352ae9d
gready-single-core,1,0.093069605,267.05078125,267.05078125,98,85,5bd5b948e8bf8042
gready-single-core,1,2.324378568,277.04296875,271.4596354166667,3195,126,8a9b691a63c2a988
gready-single-core,1,1.298428039,267.421875,266.921875,2589,84,768a9119e5f93bc0
gready-single-core,1,157.795727745,2462.26953125,889.578356014785,207636,132,2639925f9d68f0dd
gready-single-core,1,9.820020859,325.72265625,210.21223958333334,10426,102,d626433747960660
gready-single-core,1,0.636345506,161.69921875,161.69921875,849,96,f83806a32b8b1fed
gready-single-core,1,0.672318689,161.20703125,161.20703125,620,102,2506cfa53f07921a
gready-single-core,1,0.128518759,161.5,161.5,132,89,92382fccba6d93f4
gready-single-core,0,190.713344217,1070.2734375,688.9705274470899,300000,0,8a69f51451ddb959
gready-single-core,1,0.342582658,242.3671875,242.3671875,262,115,0260f1febe2916bb
gready-single-core,1,0.112541561,244.2109375,244.2109375,134,78,80b8631390a4e415
gready-single-core,1,0.123648779,243.2265625,243.2265625,126,90,869445a0a2e6b8fb
gready-single-core,1,2.195671481,257.05078125,250.05078125,2563,104,8f0770ae3974ac59
gready-single-core,1,2.702656768,268.04296875,253.60546875,2668,118,dd4fd2f0c17ee28c
gready-single-core,1,11.738569216,452.05859375,316.65520833333335,8065,98,499e8328bc333748
gready-single-core,0,197.855996902,1508.4453125,905.7539859693877,300000,0,ad2e5c3ad4a27db2
gready-single-core,0,178.514354316,927.921875,596.4656603107345,300000,0,512da5100bb9e08c
gready-single-core,1,16.882263746,587.48828125,347.93625710227275,17444,97,0c973162c1c419dd
gready-single-core,1,134.260009544,2415.69140625,919.7024125393082,132851,119,561ecb164ca46b2a
gready-single-core,1,0.475574554,266.90234375,266.90234375,535,95,91a8613e79489833
gready-single-core,1,0.201700509,266.42578125,266.42578125,251,106,a1bd7ba3baf655f5
gready-single-core,1,2.125200206,273.73046875,269.48046875,3280,101,23c933b22db89ee3
gready-single-core,0,191.870360303,1521.5546875,844.9553453947368,300000,0,ddc43b827df1880d
gready-single-core,1,56.922602226,1142.5859375,495.1016208022388,60397,136,4419d1d41d34b80c
gready-single-core,1,22.950678024,466.7265625,262.8177083333333,30439,194,16ffcaf92895a2e5
gready-single-core,1,3.495333656,221.21484375,196.78984375,5192,99,a104c11f843cd4ae
gready-single-core,1,0.089828995,185.86328125,185.86328125,93,75,2171173e34db2b98
gready-single-core,1,0.641142708,184.96484375,184.96484375,781,104,d8f1fc9726c4a1f1
gready-single-core,1,273.572266995,4775.9453125,1652.4213423295455,265267,120,ef2916c646290288
gready-single-core,1,1.147121522,158.76953125,155.83203125,1284,124,a6bb8af8b4d8ba31
gready-single-core,0,179.14191917,1232.3203125,766.841498940678,300000,0,d38f1d3a78b774b2
gready-single-core,0,339.583451602,3011.84765625,1576.436030783582,300000,0,287f8760e54f6af0
gready-single-core,1,1.539535604,191.12109375,189.30859375,3088,102,a20933d089401b68
gready-single-core,1,0.343391454,189.140625,189.140625,296,133,dfbb620a99254e3d
gready-single-core,1,0.308973792,189.6796875,189.6796875,471,111,265ad10820be8d7e
gready-single-core,1,0.175893678,189.1171875,189.1171875,135,90,69fde29d98038e79
gready-single-core,1,8.510156939,306.9453125,266.3328125,13582,180,301c7bd9fd3eb6e4
gready-single-core,1,0.409850583,237.37890625,237.37890625,441,115,7039a7629578825c
gready-single-core,1,1.382080008,193.8671875,191.3046875,1298,130,b691ca16d08e99be
gready-single-core,1,0.236892525,188.83984375,188.83984375,311,89,2d031af0d2728b5d
gready-single-core,1,1.46995013,242.41796875,239.79296875,2217,127,8bde1e1df826fe01
gready-single-core,1,0.603437981,189.23828125,189.23828125,497,121,71f242a26d43f2d9
gready-single-core,0,205.474160119,1517.671875,904.1490917487685,300000,0,f102f4f452782535
gready-single-core,1,0.177948636,225.671875,225.671875,261,100,0d04a5ed571ec4e3
gready-single-core,1,0.111293915,226.02734375,226.02734375,101,87,79de042ff37014d4
gready-single-core,1,25.645855915,591.2421875,342.59954637096774,40389,134,c543b2baebb23b86
gready-single-core,1,0.962812754,238.078125,237.765625,1662,100,0fe6d0811a456280
gready-single-core,1,36.565901212,597.8359375,307.6059337797619,61858,85,4b8008295d39be42
gready-single-core,1,0.530204508,195.75390625,195.75390625,613,111,8c88f08914a07afb
gready-single-core,1,0.161463477,195.5078125,195.5078125,275,90,77765bde194a514b
gready-single-core,1,3.970779943,212.78125,202.13125,6563,114,8934786947b1215f
gready-single-core,1,0.481601572,194.94140625,194.94140625,626,90,dd28d6e941a7c6ff
gready-single-core,1,98.01754905,1691.26953125,583.1209909539474,139767,120,77ced25d87f3b5dc
gready-single-core,1,0.125055494,185.25,185.25,134,86,b4fd158f665a83b0
gready-single-core,0,231.674141321,1487.71484375,891.1089485534934,300000,0,662a9a862d1b755f
gready-single-core,1,0.222110916,266.41796875,266.41796875,193,85,bd80acb6220d86ab
gready-single-core,1,0.168841063,266.46875,266.46875,184,87,6ef006026d15ff63
gready-single-core,1,0.116236722,266.44921875,266.44921875,143,85,b7bad0946c8bf827
gready-single-core,1,0.222592743,265.41796875,265.41796875,140,98,70450737980f8e12
gready-single-core,1,2.829208759,204.859375,194.421875,3829,100,94bb16f804179af9
gready-single-core,1,0.134750325,267.74609375,267.74609375,170,96,824c12b514354570
gready-single-core,1,1.31993892,267.53125,267.28125,1760,109,e4a02ba89b667448
gready-single-core,1,0.415894291,267.97265625,267.97265625,722,109,315e36138c673cb1
gready-single-core,0,223.366189149,1671.6328125,943.8788532239819,300000,0,557a5e2ebd45da7f
gready-single-core,1,42.322123999,725.015625,354.95203125,42564,96,f7eca736ee15234b
gready-single-core,1,0.154884919,166.64453125,166.64453125,103,91,5f4f0df501b4856f
gready-single-core,0,226.982910555,1445.48828125,803.1160590277777,300000,0,af95fd7128736a40
gready-single-core,1,0.152036969,152.828125,152.828125,204,92,818c7210726548ca
gready-single-core,1,0.161583331,153.9140625,153.9140625,141,90,2f6466de858f5e1f
gready-single-core,1,0.18076852,152.703125,152.703125,363,87,8b28e316eb5a3a3d
gready-single-core,1,0.149601082,152.953125,152.953125,100,81,ec04ae6dcbae3f2e
gready-single-core,1,0.518931974,152.703125,152.703125,1000,91,cb97f904996785c7
gready-single-core,0,186.560812452,1664.953125,932.3700168918919,300000,0,6842eaf07f975dec
gready-single-core,0,230.067615324,1480.0859375,888.962033991228,300000,0,707de7a803cf3e77
gready-single-core,1,2.459728056,269.8203125,248.9140625,3592,94,8c763f09212ba8fb
gready-single-core,1,0.200747825,237.640625,237.640625,294,84,8b5e3330e9baa012
gready-single-core,1,0.499398771,236.6953125,236.6953125,460,84,92874841599519fa
gready-single-core,1,0.79628897,247.26953125,242.33203125,962,84,0fc357f3c7193fdd
gready-single-core,1,26.925172368,690.5234375,345.246337890625,30853,101,46c942e1fcdf4a1e
gready-single-core,1,0.097510658,202.375,202.375,145,90,0f9b171e6b413359
gready-single-core,1,0.175071703,202.0546875,202.0546875,130,91,7ebd4595ab95ed52
gready-single-core,1,6.384535377,309.328125,262.81787109375,11310,118,fd4dd274d6a68fb9
gready-single-core,1,0.212328724,200.85546875,200.85546875,369,94,4861fae284e6f8d2
gready-single-core,1,1.552032401,256.83984375,245.46484375,1541,142,e5ba180818ca7917
gready-single-core,1,0.207471651,238.2109375,238.2109375,253,95,9509e442975c8a6c
gready-single-core,1,117.912483557,2046.6015625,658.4846932870371,229372,107,5bfc7052bd38f464
gready-single-core,1,0.596479761,244.78515625,244.78515625,744,112,7bee04e940e2a92e
gready-single-core,1,1.160282588,241.4453125,238.3203125,1988,102,be090373531bae77
gready-single-core,0,271.002745129,1921.98828125,1115.8231693097016,300000,0,57a2141fb8241aa0
gready-single-core,1,1.068979295,233.046875,229.234375,2199,129,014404965c6bcb79
gready-single-core,1,7.001931043,311.91015625,257.8650173611111,8024,120,2d569129a58a11de
gready-single-core,0,224.839211173,1315.91796875,808.1420678490991,300000,0,cec0a796d17ae575
gready-single-core,1,18.146460957,517.484375,337.00106534090907,21336,118,673377a1f6ceff2a
gready-single-core,1,0.255443372,245.484375,245.484375,360,110,e44d97ac5e071758
gready-single-core,1,0.383215266,244.35546875,244.35546875,622,124,cdb9c5faca434745
gready-single-core,1,4.35842329,266.7890625,255.4390625,6952,108,f294586e672afad6
gready-single-core,1,16.414383818,476.41796875,310.422265625,21840,129,ea522266277d417b
gready-single-core,1,128.358994089,3698.546875,1078.1092051630435,86259,125,77f615aa0e04e66e
